index,temperature
97,-0.09221293255630256
98,-0.06744836885162493
99,-0.030301523294621706
100,0.14614599310118542
101,0.2575865297722127
102,0.49439767019816
103,0.6228638444161526
104,0.7559733743287761
105,0.9045607565568154
106,1.0160012932278515
107,0.9215863941037807
108,0.7869290789596165
109,0.6151249182584403
110,0.4433207575572641
111,0.2173441137521193
112,0.15698048972197914
113,0.05482666444019606
114,-0.09995185871401485
115,-0.11542971102943067
116,-0.19746232830116703
117,-0.2794949455728946
118,-0.2872338717306069
119,-0.2872338717306069
120,-0.2872338717306069
121,-0.2593737375628479
122,-0.23925252955280116
123,-0.12162085195560228
124,0.01767981888318403
125,0.2219874694467414
126,0.5996470659430244
127,0.8070502869696632
128,0.9417076021138274
129,0.9742110919762086
130,1.0005234409124268
131,0.9943322999862553
132,0.8797961928521377
133,0.6739407570570397
134,0.466537536030401
135,0.3767659926009523
136,0.2343697512990846
137,0.1167380737018857
138,0.020775389346274233
139,-0.07518729500933724
140,-0.17114997936494872
141,-0.1819844759857424
142,-0.24234810001589135
143,-0.2934250126567785
144,-0.2763993751098132
145,-0.33676299913995333
146,-0.2980683683514006
147,-0.1494809861233613
148,0.13995485217501383
149,0.5733347170068062
150,0.8178847835904569
151,1.014453507996302
152,1.1398241117512131
153,1.1088684071203727
154,1.098033910499579
155,1.1011294809626604
156,0.9618288101238741
157,0.8674139109998034
158,0.6600106899731646
159,0.5299967305236225
160,0.44641632802035425
161,0.3272368651916059
162,0.30402008671847774
163,0.22353525467829088
164,0.19412733527899118
165,0.1089991475441734
166,0.04863552351403325
167,0.013036463188561926
168,-0.10923857010326786
169,-0.11542971102943067
170,-0.08911736209322114
171,-0.0024413891268626844
172,0.41700840862105454
173,0.5625002203860124
174,0.8658661257682627
175,0.9262297497984028
176,1.0546959240164042
177,1.0577914944794855
178,1.093390554804957
179,1.0686259911002793
180,0.8844395485467687
181,0.718826528771764
182,0.5361878714497941
183,0.4108172676948829
184,0.32104572426544303
185,0.12292921462804851
186,0.04863552351403325
187,0.09816465092337968
188,-0.0852478990143606
189,-0.2686604489521009
190,-0.3135462206668252
191,-0.3506930662238372
192,-0.3506930662238372
193,-0.33057185821379054
194,-0.2562781670997665
195,-0.1541243418179834
196,0.06256559059790837
197,0.13840706694347313
198,0.47737203265119466
199,0.653819549046993
200,0.8209803540535383
201,0.8983696156306438
202,0.9571854544292432
203,0.882891763315228
204,0.7281132401610171
205,0.5655957908490938
206,0.3458102879701119
207,0.22817861037291298
208,0.1322159260173015
209,0.020775389346274233
210,-0.20210568399578913
211,-0.33521521390841263
212,-0.36152756284463095
213,-0.4734840278745795
214,-0.5854404930593138
215,-0.6973969580892712
216,-0.5519051463243132
217,-0.5132105155357605
218,-0.4017699788647244
219,-0.3119984354352845
220,-0.12162085195560228
221,0.256038744540672
222,0.4123650529264236
223,0.5547612942283001
224,0.5996470659430244
225,0.7528778038656859
226,0.8527099513001579
227,0.9525420987346211
228,0.9525420987346211
229,0.9525420987346211
230,0.9525420987346211
231,0.9525420987346211
232,0.9525420987346211
233,0.1654933084954618
234,-0.6215554817437063
235,-0.2825905160359848
236,-0.1494809861233613
237,-0.19901011353270773
238,-0.21603575107967304
239,-0.31509400589836595
240,-0.3212851468245375
241,-0.33366742867687194
242,-0.3506930662238372
243,-0.20055789876424843
244,0.025805691348781513
245,0.25216928146182027
246,0.4785328715748502
247,0.7048964616878801
248,0.7048964616878801
249,0.6600106899731646
250,0.6522717638154523
251,0.6244116296476933
252,0.4897543145035291
253,0.31640236857081216
254,0.16317163064814194
255,0.05018330874557395
256,0.00374975179930892
257,-0.04423159037849682
258,-0.11852528149252087
259,-0.2640170932574788
260,-0.33985856960304356
261,-0.398674408401643
262,-0.4652291733579547
263,-0.5039238041465075
264,-0.5054715893780481
265,-0.4652291733579547
266,-0.48225481090491124
267,-0.435821253958655
268,-0.2640170932574788
269,-0.11697749626098017
270,0.1275725703226794
271,0.28544666393997176
272,0.3922438449163769
273,0.2900900196346026
274,0.27615995255071873
275,0.0022019665677682184
276,0.07154274494085147
277,0.14088352331393472
278,0.21022430168702677
279,0.27956508006011005
280,0.3489058584332021
281,-0.47915924044182984
282,-0.5070193746095889
283,-0.558096287250476
284,-0.6447722602168344
285,-0.7252570922570213
286,-0.754665011656321
287,-0.796455212907964
288,-0.8568188369381041
289,-0.8552710517065635
290,-0.8630099778642757
291,-0.6432244749852938
292,-0.2980683683514006
293,-0.1541243418179834
294,0.014584248420102627
295,0.2606821002352941
296,0.3659314959801586
297,0.43248626093647036
298,0.4882065292719884
299,0.40307834153717065
300,0.293185590097684
301,0.20341404666824417
302,0.08887793953412669
303,-0.021014811905368698
304,-0.09376071778784326
305,-0.1804366907542017
306,-0.22841803293200746
307,-0.33985856960304356
308,-0.4033177640962651
309,-0.48999373706262356
310,-0.6215554817437063
311,-0.6679890386899714
312,-0.7391871593409053
313,-0.8088374947602984
314,-0.7794295753609987
315,-0.47606366997874844
316,-0.06280501315700283
317,0.18484062388973815
318,0.44796411325189495
319,0.6785841127516706
320,0.7714512266441919
321,0.7946680051173288
322,0.8333626359058816
323,0.8782484076205971
324,0.7915724346542387
325,0.5903603545537714
326,0.3396191470439491
327,0.16007606018506054
328,0.1182858589334264
329,0.026966530272437037
330,0.005297537030849621
331,-0.12316863718714298
332,-0.160315482744155
333,-0.23925252955280116
334,-0.2655648784890195
335,-0.3506930662238372
336,-0.2903294421936883
337,-0.3212851468245375
338,-0.3816487708546777
339,-0.16960219413340802
340,0.3984349858425485
341,0.9896889442916331
342,1.093390554804957
343,1.500458070700531
344,1.6954790098748354
345,1.6134463926030989
346,1.5685606208883833
347,1.505101426395153
348,1.3286539099993546
349,1.1939965948551905
350,1.0252880046171045
351,0.8395537768320444
352,0.7807379380334449
353,0.6398894819631179
354,0.42629512001030756
355,0.31640236857081216
356,0.2482998183829597
357,0.16471941587969144
358,0.13840706694347313
359,0.09352129522874879
360,0.009940892725480524
361,-0.04577937561003752
362,0.06566116106098976
363,0.256038744540672
364,0.8890829042413908
365,1.3797308226402418
366,1.3781830374087012
367,1.6444020972339481
368,1.7589382043680568
369,1.706313506495629
370,1.6753578018647886
371,1.6490454529285703
372,1.40604317157646
373,1.1862576686974782
374,0.9804022329023802
375,0.7791901528019042
376,0.7219220992348455
377,0.5330923009867127
378,0.4092694824633422
379,0.2436564626883376
380,0.11983364416496711
381,0.026966530272437037
382,-0.00863253005302549
383,-0.04268380514695611
384,-0.12316863718714298
385,-0.18972340214345473
386,-0.19591454306962633
387,-0.04577937561003752
388,0.31330679810773077
389,0.4386774018626419
390,0.9122996827145277
391,1.3658007555563667
392,1.7186957883479634
393,1.6444020972339481
394,1.5267704196367404
395,1.4958147150059
396,1.2466212927276183
397,1.25281243365379
398,0.8767006223890563
399,0.7296610253925577
400,0.6553673342785337
401,0.5269011600605411
402,0.4139128381579643
403,0.3442625027385712
404,0.2947333753292247
405,0.15852827495351984
406,0.06256559059790837
407,-0.053518301767749826
408,-0.039588234683874714
409,-0.05042273130466842
410,-0.04577937561003752
411,0.1089991475441734
412,0.7157309583086826
413,1.3317494804624361
414,1.9276467946061517
415,2.2016047805891024
416,2.2604206193877014
417,2.3455488071225195
418,2.1876747135052272
419,2.136597800864331
420,1.8951433047437618
421,1.7945372646935283
422,1.3859219635664135
423,1.229595655180662
424,1.084103843415704
425,0.9169430384091498
426,0.7946680051173288
427,0.6770363275201299
428,0.6275072001107747
429,0.5346400862182534
430,0.5377356566813348
431,0.625959414879234
432,0.5563090794598409
433,0.5996470659430244
434,0.6275072001107747
435,0.6244116296476933
436,0.7064442469194296
437,0.7606167300233981
438,0.8937262599360217
439,1.0206446489224736
440,1.0887471991103261
441,1.1645886754558907
442,1.1831620982343969
443,1.1893532391605597
444,1.0732693467949015
445,0.8565794143790096
446,0.6708451865939583
447,0.625959414879234
448,0.4386774018626419
449,0.3752182073694116
450,0.2947333753292247
451,0.20186626143669467
452,0.16317163064814194
453,0.14924156356426682
454,0.09042572476566739
455,0.01922760411473353
456,-0.031849308526162405
457,-0.05970944269392143
458,-0.06280501315700283
459,0.05018330874557395
460,0.415460623389505
461,0.6182204887215217
462,0.7869290789596165
463,0.9169430384091498
464,0.9571854544292432
465,0.9742110919762086
466,0.8720572666944343
467,0.8024069312750324
468,0.6104815625638181
469,0.38914827445329553
470,0.22817861037291298
471,0.2204396842152007
472,0.20186626143669467
473,0.16007606018506054
474,0.15195018771946306
475,0.14382431525386558
476,0.1356984427882769
477,0.1275725703226794
478,0.11944669785708194
479,0.11132082539148445
480,0.10319495292588697
481,0.09506908046028949
482,0.14408227951072344
483,0.19309547840636293
484,0.2421086774567969
485,0.29112187650722204
486,0.34013507540286153
487,0.38914827445329553
488,0.4381614735037207
489,0.48717467239936896
490,0.5361878714497941
491,0.45725082464114797
492,0.3872135429138696
493,0.3171762611865825
494,0.2471389794593042
495,0.17710169773202586
496,0.17400612726894446
497,0.17864948296356656
498,0.15388491925888895
499,0.1306681407857608
500,0.1059035770810832
501,0.09661686569183899
502,0.08268679860795508
503,0.07340008721870207
504,-0.04268380514695611
505,-0.1587676975126143
506,-0.0664165119790055
507,0.025934673399817608
508,0.1182858589334264
509,0.22817861037291298
510,0.3860527039902053
511,0.5392834419128755
512,0.607385992100728
513,0.7079920321509704
514,0.6615584752047053
515,0.5686913613121752
516,0.46344196556731077
517,0.2668732411614657
518,0.14614599310118542
519,0.07185230198716137
520,0.008393107493931025
521,-0.05042273130466842
522,-0.016371456210737795
523,-0.030301523294621706
524,-0.04268380514695611
525,-0.06590058362008423
526,-0.07983065070396814
527,-0.11078635533480857
528,-0.11078635533480857
529,-0.11852528149252087
530,-0.10304742917709626
531,-0.08447400639859025
532,0.04244438258786165
533,0.16162384541660124
534,0.20031847620515397
535,0.3767659926009523
536,0.4680853212619417
537,0.42010397908413594
538,0.45260746894651704
539,0.3798615630640425
540,0.2482998183829597
541,0.06566116106098976
542,0.04399216781940235
543,-0.027205952831531505
544,-0.056613872230831225
545,-0.09530850301938396
546,-0.12471642241868368
547,-0.10149964394555556
548,-0.12316863718714298
549,-0.20365346922733862
550,-0.2779471603413539
551,-0.33985856960304356
552,-0.36926648900234327
553,-0.3785532003915963
554,-0.4017699788647244
555,-0.37390984469696537
556,-0.19127118737499543
557,-0.03339709375770311
558,0.13840706694347313
559,0.2606821002352941
560,0.3860527039902053
561,0.43403404616801106
562,0.45725082464114797
563,0.45105968371497634
564,0.2823510934768903
565,0.13376371124884223
566,0.014584248420102627
567,-0.11233414056634927
568,-0.14174205996564898
569,-0.24544367047897278
570,-0.3104506502037438
571,-0.4126044754855181
572,-0.4249867573378525
573,-0.4698725290525768
574,-0.558096287250476
575,-0.6323899783645001
576,-0.6819191057738465
577,-0.6679890386899714
578,-0.6238771595910174
579,-0.5797652804920634
580,-0.20365346922733862
581,0.06101780536636766
582,0.16007606018506054
583,0.4649897507988603
584,0.5501179385336692
585,0.5052321668189537
586,0.6151249182584403
587,0.6011948511745652
588,0.5594046499229223
589,0.3752182073694116
590,0.30402008671847774
591,0.20805740236286627
592,0.1306681407857608
593,0.05018330874557395
594,-0.05970944269392143
595,-0.1572199122810736
596,-0.21294018061658285
597,-0.25008702617359485
598,-0.4327256834955648
599,-0.46058581766332385
600,-0.4946370927572545
601,-0.9140868905051629
602,-0.6726323943845934
603,-0.27330380464673176
604,0.030062100735527238
605,0.42939069047338896
606,0.8008591460434916
607,0.8844395485467687
608,0.9788544476708394
609,1.10267726619421
610,1.1212506889727072
611,1.1197029037411665
612,0.9757588772077492
613,0.7668078709495698
614,0.73739995155027
615,0.6321505558054056
616,0.48046760311427605
617,0.293185590097684
618,0.256038744540672
619,0.19257955004744165
620,-0.03494487898924381
621,-0.14019427473410828
622,-0.2531825966366851
623,-0.3073550797406536
624,-0.33211964344533124
625,-0.33676299913995333
626,-0.4064133345593465
627,-0.2918772274252378
628,0.3272368651916059
629,0.8333626359058816
630,1.2172133733283186
631,1.449381158059635
632,1.664523305243995
633,1.7171480031164228
634,1.7217913588110536
635,1.8084673317774034
636,1.5964207550561424
637,1.3580618293986544
638,1.0856516286472446
639,0.855031629147469
640,0.7018008912247987
641,0.5996470659430244
642,0.4077216972318015
643,0.28699444917151246
644,0.14459820786963593
645,0.04399216781940235
646,-0.11388192579788997
647,-0.23306138862663836
648,-0.24080031478434186
649,-0.24699145571051348
650,-0.24080031478434186
651,-0.14328984519718968
652,0.47737203265119466
653,1.033026930774808
654,1.4246165943549662
655,1.6939312246432945
656,1.785250553304275
657,1.995749344794004
658,1.95395914354237
659,1.785250553304275
660,1.5964207550561424
661,1.2822203530530898
662,0.9076563270198968
663,0.6770363275201299
664,0.512971092976666
665,0.33033243565469605
666,0.17710169773202586
667,0.05792223490328626
668,-0.10769078487172716
669,-0.21448796584813234
670,-0.2965205831198599
671,-0.3259285025191596
672,-0.417247831180149
673,-0.33521521390841263
674,-0.46213360289486455
675,-0.37390984469696537
676,0.293185590097684
677,0.8070502869696632
678,1.341036191851689
679,1.4571200842173473
680,1.5128403525528653
681,1.5221270639421183
682,1.4509289432911845
683,1.3224627690731832
684,1.1568497492981784
685,0.8859873337783094
686,0.6058382068691873
687,0.42010397908413594
688,0.20031847620515397
689,0.05947002013482696
690,-0.09376071778784326
691,-0.23151360339508886
692,-0.3104506502037438
693,-0.39248326747547135
694,-0.5364272940088886
695,-0.6308421931329593
696,-0.6509634011430061
697,-0.6710846091530528
698,-0.669536823921512
699,-0.5317839383142576
700,0.008393107493931025
701,0.4649897507988603
702,0.7822857232649856
703,0.8039547165065818
704,1.2032833062444435
705,1.3100804872208487
706,1.2915070644423428
707,1.079460487721073
708,0.7745467971072821
709,0.45879860987268867
710,0.16781498634277284
711,-0.003989174358403386
712,-0.09530850301938396
713,-0.20829682492196075
714,-0.3042595092775722
715,-0.39403105270701205
716,-0.5472617906296823
717,-0.5255927973880948
718,-0.53952286447197
719,-0.6710846091530528
720,-0.6958491728577216
721,-0.6958491728577216
722,-0.8072897095287577
723,-0.7670472935086643
724,-0.435821253958655
725,0.16781498634277284
726,0.4974932406612414
727,0.5919081397853122
728,0.7126353878455924
729,0.8689616962313441
730,0.8395537768320444
731,0.7776423675703635
732,0.5872647840906813
733,0.2900900196346026
734,0.04244438258786165
735,-0.028753738063072205
736,-0.12471642241868368
737,-0.2578259523313072
738,-0.3816487708546777
739,-0.49154152229416426
740,-0.5101149450726703
741,-0.5503573610927637
742,-0.5519051463243132
743,-0.5457140053981416
744,-0.6927536023946402
745,-0.7097792399416055
746,-0.6896580319315588
747,-0.5720263543343599
748,-0.45594246196870175
749,-0.21294018061658285
750,0.01922760411473353
751,0.2204396842152007
752,0.3643837107486179
753,0.42939069047338896
754,0.5269011600605411
755,0.503684381587413
756,0.32259350949698373
757,0.11983364416496711
758,-0.14019427473410828
759,-0.2779471603413539
760,-0.37545762992850606
761,-0.4203434016432304
762,-0.5085671598411295
763,-0.5844086361866944
764,-0.6463200454483752
765,-0.6602501125322591
766,-0.6850146762369279
767,-0.604529844196741
768,-0.5565485020189354
769,-0.5642874281766476
770,-0.5348795087773479
771,-0.5255927973880948
772,-0.46058581766332385
773,-0.34295414006612496
774,-0.17269776459648942
775,-0.09066514732476186
776,0.16471941587969144
777,0.2575865297722127
778,0.2684210263930064
779,0.27151659685609664
780,0.1260247850911387
781,-0.08292622116704955
782,-0.1556721270495329
783,-0.2763993751098132
784,-0.3785532003915963
785,-0.5735741395659006
786,-0.6648934682268812
787,-0.6989447433208118
788,-0.8475321255488512
789,-0.833602058464976
790,-0.731448233183193
791,-0.6664412534584219
792,-0.6339377635960408
793,-0.5967909180390287
794,-0.5426184349350602
795,-0.5039238041465075
796,-0.34450192529766566
797,-0.14174205996564898
798,0.03780102689323075
799,0.13685928171193243
800,0.2529431740775906
801,0.35819256982245506
802,0.4696331064934824
803,0.503684381587413
804,0.3427147175070305
805,0.1306681407857608
806,-0.11388192579788997
807,-0.20829682492196075
808,-0.2748515898782725
809,-0.39248326747547135
810,-0.4033177640962651
811,-0.4714203142841175
812,-0.5828608509551536
813,-0.6819191057738465
814,-0.7446044076512977
815,-0.8072897095287577
816,-0.8676533335588978
817,-0.9342080985152096
818,-0.928016957589038
819,-0.9048001791159098
820,-0.36462313330771234
821,0.04863552351403325
822,0.06411337582944907
823,0.38914827445329553
824,0.7219220992348455
825,0.9277775350299435
826,0.9138474679460684
827,0.8302670654427914
828,0.6708451865939583
829,0.32259350949698373
830,0.27151659685609664
831,0.07649565768178347
832,-0.06435279838854353
833,-0.19746232830116703
834,-0.2578259523313072
835,-0.34450192529766566
836,-0.4451079653478992
837,-0.6509634011430061
838,-0.7933596424448738
839,-0.7175181660993178
840,-0.6385811192906629
841,-0.5952431328074881
842,-0.7902640719817924
843,-0.7809773605925394
844,-0.6261988374383285
845,0.1120947180072548
846,0.8705094814628935
847,1.4942669297743594
848,1.6908356541802043
849,1.8487097477975054
850,2.006583841414798
851,2.006583841414798
852,2.006583841414798
853,2.006583841414798
854,2.006583841414798
855,2.006583841414798
856,2.006583841414798
857,2.006583841414798
858,2.006583841414798
859,0.44641632802035425
860,0.44641632802035425
861,0.44641632802035425
862,0.44641632802035425
863,0.44641632802035425
864,0.44641632802035425
865,0.3953394153794583
866,0.3953394153794583
867,0.3953394153794583
868,0.3953394153794583
869,0.9618288101238741
870,1.52831820486829
871,2.094807599612697
872,2.34709659235406
873,2.243394981840736
874,2.1907702839683085
875,1.8951433047437618
876,1.8038239760827812
877,1.3332972656939768
878,1.0655304206371978
879,0.8287192802112506
880,0.6213160591846119
881,0.5485701533021285
882,0.31485458333927147
883,0.11983364416496711
884,-0.017919241442278497
885,-0.14019427473410828
886,-0.1340031338079367
887,-0.24389588524743205
888,-0.3197373615929968
889,-0.4033177640962651
890,-0.426534542569402
891,-0.33831078437149403
892,0.2173441137521193
893,0.6027426364061059
894,0.9509943135030804
895,1.2017355210129028
896,1.3472273327778608
897,1.3487751180094014
898,1.3209149838416425
899,1.1676842459189722
900,0.8720572666944343
901,0.5083277372820351
902,0.3256890799600652
903,0.2142485432890379
904,0.06875673152407996
905,0.006845322262390322
906,-0.12471642241868368
907,-0.1494809861233613
908,-0.1773411202911203
909,-0.25163481140513555
910,-0.2841383012675255
911,-0.34604971052920636
912,-0.35997977761309025
913,-0.3197373615929968
914,-0.34604971052920636
915,-0.31509400589836595
916,-0.33057185821379054
917,-0.22687024770046677
918,0.04244438258786165
919,0.17864948296356656
920,0.3442625027385712
921,0.4913020997350698
922,0.5779780727014282
923,0.4959454554297007
924,0.3520014288962835
925,0.03470545643014934
926,-0.14019427473410828
927,-0.16650662367032662
928,-0.27330380464673176
929,-0.31818957636144735
930,-0.4110566902539774
931,-0.37545762992850606
932,-0.33057185821379054
933,-0.3228329320560782
934,-0.30116393881449083
935,-0.2934250126567785
936,-0.2965205831198599
937,-0.2949727978883192
938,-0.3553364219184594
939,-0.39093548224393065
940,-0.34759749576074706
941,-0.16805440890186732
942,-0.14483763042873038
943,0.013036463188561926
944,0.1260247850911387
945,0.03470545643014934
946,-0.04113601991541541
947,-0.19901011353270773
948,-0.2624693080259381
949,-0.3058072945091129
950,-0.33676299913995333
951,-0.33676299913995333
952,-0.3816487708546777
953,-0.34295414006612496
954,-0.37236205946542467
955,-0.4033177640962651
956,-0.45594246196870175
957,-0.5255927973880948
958,-0.613816555585994
959,-0.7237093070254806
960,-0.8041941390656763
961,-0.8196719913810921
962,-0.7701428639717457
963,-0.7747862196663766
964,-0.5983387032705695
965,-0.46058581766332385
966,-0.3522408514553779
967,-0.23151360339508886
968,-0.1463854156602799
969,-0.1463854156602799
970,-0.1340031338079367
971,-0.19746232830116703
972,-0.3135462206668252
973,-0.5085671598411295
974,-0.5921475623444066
975,-0.6850146762369279
976,-0.763951723045574
977,-0.8181242061495514
978,-0.9187302461997849
979,-1.0193362862500273
980,-1.14780246046802
981,-1.24066957436055
982,-1.3737791042731646
983,-1.4542639363133605
984,-1.4620028624710726
985,-1.5440354797428002
986,-1.647737090256124
987,-1.638450378866871
988,-1.1091078296794672
989,-0.7020403137838932
990,-0.5132105155357605
991,-0.35997977761309025
992,-0.2856860864990662
993,-0.25163481140513555
994,-0.18817561691191403
995,-0.23460917385817906
996,-0.36462313330771234
997,-0.4512991062740708
998,-0.5596440724820168
999,-0.7299004479516522
1000,-0.5387489718561996
1001,-0.34759749576074706
1002,-0.34759749576074706
1003,-1.7963244724841634
1004,-1.7963244724841634
1005,-1.7963244724841634
1006,-1.7963244724841634
1007,-1.7963244724841634
1008,-1.7963244724841634
1009,-1.8427580294304284
1010,-1.8427580294304284
1011,-1.8427580294304284
1012,-1.161732527551904
1013,-0.8753922597166102
1014,-0.6308421931329593
1015,-0.34604971052920636
1016,0.005297537030849621
1017,0.031609885967067944
1018,0.1167380737018857
1019,0.15233713402734822
1020,-0.00863253005302549
1021,-0.2702082341836416
1022,-0.47606366997874844
1023,-0.4946370927572545
1024,-0.6881102467000181
1025,-0.8692011187904385
1026,-0.9729027293037623
1027,-1.0502919908808677
1028,-1.0889866216694204
1029,-1.2159050106558724
1030,-1.2050705140350786
1031,-1.2468607152867128
1032,-1.372231319041624
1033,-1.4589072920079824
1034,-1.4496205806187294
1035,-1.3103199097799432
1036,-1.1307768229210546
1037,-0.7391871593409053
1038,-0.24699145571051348
1039,0.38914827445329553
1040,0.44951189848343565
1041,0.6011948511745652
1042,0.5686913613121752
1043,0.43093847570492966
1044,0.2637776706983843
1045,-0.00863253005302549
1046,-0.1804366907542017
1047,-0.3522408514553779
1048,-0.5519051463243132
1049,-0.6850146762369279
1050,-0.7237093070254806
1051,-0.7190659513308585
1052,-0.7082314547100648
1053,-0.842888769854229
1054,-1.0812476955117083
1055,-0.9326603132836689
1056,-0.9543293065252563
1057,-1.011597360092315
1058,-1.0131451453238558
1059,-0.8583666221696449
1060,-0.3971266231701023
1061,-0.2980683683514006
1062,0.3241412947285245
1063,0.8472927029897567
1064,1.1707798163820624
1065,1.2001877357813622
1066,1.0887471991103261
1067,1.033026930774808
1068,0.7729990118757326
1069,0.42784290524184826
1070,0.31640236857081216
1071,0.13376371124884223
1072,-0.00863253005302549
1073,-0.22841803293200746
1074,-0.12007306672406157
1075,-0.1773411202911203
1076,-0.5317839383142576
1077,-0.5797652804920634
1078,-0.8274109175388044
1079,-0.8800356154112322
1080,-0.9636160179145093
1081,-0.993023937313809
1082,-0.9992150782399807
1083,-0.8800356154112322
1084,-0.4095089050224367
1085,-0.36926648900234327
1086,0.265325455929925
1087,0.8859873337783094
1088,1.0020712261439675
1089,0.9092041122514463
1090,0.8101458574327446
1091,0.5888125693222219
1092,0.42629512001030756
1093,0.09352129522874879
1094,-0.04887494607312772
1095,-0.27175601941519106
1096,0.35896646243822544
1097,0.9896889442916331
1098,0.9896889442916331
1099,-0.8893223268004853
1100,-0.8893223268004853
1101,-0.8893223268004853
1102,-0.8893223268004853
1103,-0.8893223268004853
1104,-0.8893223268004853
1105,-0.7299004479516522
1106,-0.7299004479516522
1107,-0.7299004479516522
1108,-0.7299004479516522
1109,-0.7299004479516522
1110,-0.7299004479516522
1111,-0.7299004479516522
1112,0.27461216731917804
1113,0.27461216731917804
1114,0.27461216731917804
1115,0.27461216731917804
1116,0.27461216731917804
1117,0.27461216731917804
1118,0.27461216731917804
1119,0.27461216731917804
1120,0.27461216731917804
1121,0.27461216731917804
1122,0.27461216731917804
1123,-0.5116627303042109
1124,-0.5116627303042109
1125,-0.5116627303042109
1126,-0.5116627303042109
1127,-0.5410706497035107
1128,-0.6602501125322591
1129,-0.6664412534584219
1130,-0.6850146762369279
1131,-0.5828608509551536
1132,-0.46213360289486455
1133,-0.22687024770046677
1134,-0.07828286547242744
1135,0.039348812124780246
1136,0.18174505342664796
1137,0.40307834153717065
1138,0.45260746894651704
1139,0.3427147175070305
1140,0.1840667312739678
1141,0.025418745040896338
1142,-0.039588234683874714
1143,-0.07518729500933724
1144,-0.11697749626098017
1145,-0.1262642076502332
1146,-0.1479332008918206
1147,-0.1618632679756957
1148,-0.24080031478434186
1149,-0.24699145571051348
1150,-0.2825905160359848
1151,-0.3197373615929968
1152,-0.36462313330771234
1153,-0.3785532003915963
1154,-0.4002221936331837
1155,-0.34140635483458426
1156,-0.33366742867687194
1157,-0.22687024770046677
1158,-0.11697749626098017
1159,0.05482666444019606
1160,0.15233713402734822
1161,0.15233713402734822
1162,0.1291203555542201
1163,0.056374449671736764
1164,0.01613203365164333
1165,-0.1587676975126143
1166,-0.23925252955280116
1167,-0.27175601941519106
1168,-0.2810427308044441
1169,-0.2996161535829413
1170,-0.3135462206668252
1171,-0.3491452809922965
1172,-0.3568842071500001
1173,-0.3568842071500001
1174,-0.380100985623137
1175,-0.407961119790896
1176,-0.380100985623137
1177,-0.4249867573378525
1178,-0.4528468915056115
1179,-0.4157000459485995
1180,-0.33521521390841263
1181,-0.19127118737499543
1182,-0.05042273130466842
1183,0.08733015430258598
1184,0.21889189898366
1185,0.2529431740775906
1186,0.17710169773202586
1187,0.14769377833272612
1188,0.025418745040896338
1189,-0.16960219413340802
1190,-0.2702082341836416
1191,-0.3243807172876189
1192,-0.4280823278009427
1193,-0.53952286447197
1194,-0.5983387032705695
1195,-0.6664412534584219
1196,-0.7515694411932397
1197,-0.7794295753609987
1198,-0.9125391052736221
1199,-0.8831311858743225
1200,-0.9264691723574973
1201,-0.9729027293037623
1202,-0.9218258166628752
1203,-0.8072897095287577
1204,-0.7051358842469746
1205,-0.2547303818682258
1206,-0.011728100516115692
1207,0.14769377833272612
1208,0.19877069097361327
1209,0.30866344241309984
1210,0.3241412947285245
1211,0.2482998183829597
